"time","year","month","clave","delegacion","edos","cveEdo","valor","INPC","INPC_ms","valor_def"
2018-09-01,"2018/Sep","Sep","Salario diario hombres","COAHUILA.4","Coahuila","5",382.42,100.917,0.754909074588012,506.577563938682
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","COAHUILA.5","Coahuila","5",293.07,100.917,0.754909074588012,388.218939029103
2018-09-01,"2018/Sep","Sep","Salario diario hombres","COLIMA.4","Colima","6",316.81,100.917,0.754909074588012,419.66643489204
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","COLIMA.5","Colima","6",267.21,100.917,0.754909074588012,353.963157941675
2018-09-01,"2018/Sep","Sep","Salario diario hombres","DURANGO.4","Durango","10",298.21,100.917,0.754909074588012,395.027706035653
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","DURANGO.5","Durango","10",238.63,100.917,0.754909074588012,316.10429392471
2018-09-01,"2018/Sep","Sep","Salario diario hombres","MÉXICO.PONIENTE.4","Estado de México","15",373.35,100.917,0.754909074588012,494.562871964089
2018-09-01,"2018/Sep","Sep","Salario diario hombres","MÉXICO.ORIENTE.4","Estado de México","15",346.63,100.917,0.754909074588012,459.167880832764
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",287.49,100.917,0.754909074588012,380.827320372187
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",321.46,100.917,0.754909074588012,425.826117106137
2018-09-01,"2018/Sep","Sep","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",323.8,100.917,0.754909074588012,428.925828155811
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",266.84,100.917,0.754909074588012,353.473032690231
2018-09-01,"2018/Sep","Sep","Salario diario hombres","GUERRERO.4","Guerrero","12",297.83,100.917,0.754909074588012,394.524334155791
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","GUERRERO.5","Guerrero","12",258.95,100.917,0.754909074588012,343.021442868892
2018-09-01,"2018/Sep","Sep","Salario diario hombres","HIDALGO.4","Hidalgo","13",319.39,100.917,0.754909074588012,423.084065023732
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","HIDALGO.5","Hidalgo","13",268.2,100.917,0.754909074588012,355.274574154999
2018-09-01,"2018/Sep","Sep","Salario diario hombres","JALISCO.4","Jalisco","14",361.04,100.917,0.754909074588012,478.256272382255
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","JALISCO.5","Jalisco","14",320.54,100.917,0.754909074588012,424.607427291735
2018-09-01,"2018/Sep","Sep","Salario diario hombres","MICHOACÁN.4","Michoacán","16",314.79,100.917,0.754909074588012,416.990615951723
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","MICHOACÁN.5","Michoacán","16",270.13,100.917,0.754909074588012,357.831173439559
2018-09-01,"2018/Sep","Sep","Salario diario hombres","MORELOS.4","Morelos","17",356.96,100.917,0.754909074588012,472.851647987951
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","MORELOS.5","Morelos","17",314.84,100.917,0.754909074588012,417.05684909381
2018-09-01,"2018/Sep","Sep","Salario diario hombres","Nacional","NACIONAL","33",369.56,100.917,0.754909074588012,489.54239979389
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","Nacional","NACIONAL","33",322.15,100.917,0.754909074588012,426.740134466938
2018-09-01,"2018/Sep","Sep","Salario diario hombres","NAYARIT.4","Nayarit","18",286.72,100.917,0.754909074588012,379.807329984046
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","NAYARIT.5","Nayarit","18",262.44,100.917,0.754909074588012,347.644516186569
2018-09-01,"2018/Sep","Sep","Salario diario hombres","NUEVO.LEÓN.4","Nuevo León","19",412.75,100.917,0.754909074588012,546.754587928694
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","NUEVO.LEÓN.5","Nuevo León","19",356.41,100.917,0.754909074588012,472.123083424993
2018-09-01,"2018/Sep","Sep","Salario diario hombres","OAXACA.4","Oaxaca","20",293.82,100.917,0.754909074588012,389.212436160409
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","OAXACA.5","Oaxaca","20",268.14,100.917,0.754909074588012,355.195094384494
2018-09-01,"2018/Sep","Sep","Salario diario hombres","PUEBLA.4","Puebla","21",337.15,100.917,0.754909074588012,446.610077093057
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","PUEBLA.5","Puebla","21",274.25,100.917,0.754909074588012,363.288784347533
2018-09-01,"2018/Sep","Sep","Salario diario hombres","QUERÉTARO.4","Querétaro","22",425.01,100.917,0.754909074588012,562.994954368441
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",352.01,100.917,0.754909074588012,466.294566921331
2018-09-01,"2018/Sep","Sep","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",258.62,100.917,0.754909074588012,342.584304131118
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",263.95,100.917,0.754909074588012,349.644757077598
2018-09-01,"2018/Sep","Sep","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",375.7,100.917,0.754909074588012,497.675829642181
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",320.14,100.917,0.754909074588012,424.077562155038
2018-09-01,"2018/Sep","Sep","Salario diario hombres","SINALOA.4","Sinaloa","25",270.48,100.917,0.754909074588012,358.294805434169
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","SINALOA.5","Sinaloa","25",239.17,100.917,0.754909074588012,316.819611859251
2018-09-01,"2018/Sep","Sep","Salario diario hombres","SONORA.4","Sonora","26",333.39,100.917,0.754909074588012,441.62934480811
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","SONORA.5","Sonora","26",264.2,100.917,0.754909074588012,349.975922788034
2018-09-01,"2018/Sep","Sep","Salario diario hombres","TABASCO.4","Tabasco","27",304.45,100.917,0.754909074588012,403.293602168118
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","TABASCO.5","Tabasco","27",280.99,100.917,0.754909074588012,372.217011900869
2018-09-01,"2018/Sep","Sep","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",360.89,100.917,0.754909074588012,478.057572955994
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",289.95,100.917,0.754909074588012,384.08599096287
2018-09-01,"2018/Sep","Sep","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",316.81,100.917,0.754909074588012,419.66643489204
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",264.29,100.917,0.754909074588012,350.095142443791
2018-09-01,"2018/Sep","Sep","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",313.78,100.917,0.754909074588012,415.652706481564
2018-09-01,"2018/Sep","Sep","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",374.9,100.917,0.754909074588012,496.616099368788
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",261.57,100.917,0.754909074588012,346.492059514254
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",358.58,100.917,0.754909074588012,474.997601791571
2018-09-01,"2018/Sep","Sep","Salario diario hombres","YUCATÁN.4","Yucatán","31",301.93,100.917,0.754909074588012,399.955451806931
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","YUCATÁN.5","Yucatán","31",298.01,100.917,0.754909074588012,394.762773467305
2018-09-01,"2018/Sep","Sep","Salario diario hombres","ZACATECAS.4","Zacatecas","32",344.26,100.917,0.754909074588012,456.028429897837
2018-09-01,"2018/Sep","Sep","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",285.29,100.917,0.754909074588012,377.913062120356
2018-10-01,"2018/Oct","Oct","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",353.02,101.44,0.758821373269201,465.221476932177
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",286.97,101.44,0.758821373269201,378.178593947161
2018-10-01,"2018/Oct","Oct","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",371.25,101.44,0.758821373269201,489.245576202681
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",306.36,101.44,0.758821373269201,403.731379731861
2018-10-01,"2018/Oct","Oct","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",328.23,101.44,0.758821373269201,432.552391857256
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",292.16,101.44,0.758821373269201,385.018148264984
2018-10-01,"2018/Oct","Oct","Salario diario hombres","CAMPECHE.4","Campeche","4",425.81,101.44,0.758821373269201,561.14655569795
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","CAMPECHE.5","Campeche","4",335.44,101.44,0.758821373269201,442.053969242902
2018-10-01,"2018/Oct","Oct","Salario diario hombres","CDMX.NORTE.3","CDMX","9",505.99,101.44,0.758821373269201,666.81042182571
2018-10-01,"2018/Oct","Oct","Salario diario hombres","CDMX.SUR.4","CDMX","9",411.78,101.44,0.758821373269201,542.657355875394
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","CDMX.NORTE.4","CDMX","9",456.74,101.44,0.758821373269201,601.907136632492
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","CDMX.SUR.5","CDMX","9",385.4,101.44,0.758821373269201,507.892916009464
2018-10-01,"2018/Oct","Oct","Salario diario hombres","CHIAPAS.4","Chiapas","7",306.87,101.44,0.758821373269201,404.403474664827
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","CHIAPAS.5","Chiapas","7",293.33,101.44,0.758821373269201,386.560013111199
2018-10-01,"2018/Oct","Oct","Salario diario hombres","CHIHUAHUA.4","Chihuahua","8",369.06,101.44,0.758821373269201,486.359521490536
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","CHIHUAHUA.5","Chihuahua","8",288.4,101.44,0.758821373269201,380.063095425868
2018-10-01,"2018/Oct","Oct","Salario diario hombres","COAHUILA.4","Coahuila","5",381.56,101.44,0.758821373269201,502.832436514196
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","COAHUILA.5","Coahuila","5",292.85,101.44,0.758821373269201,385.92745317429
2018-10-01,"2018/Oct","Oct","Salario diario hombres","COLIMA.4","Colima","6",315.95,101.44,0.758821373269201,416.369400138013
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","COLIMA.5","Colima","6",267,101.44,0.758821373269201,351.861464905363
2018-10-01,"2018/Oct","Oct","Salario diario hombres","DURANGO.4","Durango","10",297.3,101.44,0.758821373269201,391.791810922713
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","DURANGO.5","Durango","10",239.12,101.44,0.758821373269201,315.120275236593
2018-10-01,"2018/Oct","Oct","Salario diario hombres","MÉXICO.PONIENTE.4","Estado de México","15",372.64,101.44,0.758821373269201,491.077364353312
2018-10-01,"2018/Oct","Oct","Salario diario hombres","MÉXICO.ORIENTE.4","Estado de México","15",345.11,101.44,0.758821373269201,454.797416305205
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",322.12,101.44,0.758821373269201,424.500430993691
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",287.43,101.44,0.758821373269201,378.784797220032
2018-10-01,"2018/Oct","Oct","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",322.6,101.44,0.758821373269201,425.132990930599
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",266.45,101.44,0.758821373269201,351.136656644322
2018-10-01,"2018/Oct","Oct","Salario diario hombres","GUERRERO.4","Guerrero","12",299.52,101.44,0.758821373269201,394.717400630915
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","GUERRERO.5","Guerrero","12",264,101.44,0.758821373269201,347.907965299685
2018-10-01,"2018/Oct","Oct","Salario diario hombres","HIDALGO.4","Hidalgo","13",319.03,101.44,0.758821373269201,420.428326399842
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","HIDALGO.5","Hidalgo","13",267.05,101.44,0.758821373269201,351.927356565457
2018-10-01,"2018/Oct","Oct","Salario diario hombres","JALISCO.4","Jalisco","14",359.73,101.44,0.758821373269201,474.064137716877
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","JALISCO.5","Jalisco","14",319.87,101.44,0.758821373269201,421.535306289432
2018-10-01,"2018/Oct","Oct","Salario diario hombres","MICHOACÁN.4","Michoacán","16",312.45,101.44,0.758821373269201,411.756983931388
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","MICHOACÁN.5","Michoacán","16",268.76,101.44,0.758821373269201,354.180851340694
2018-10-01,"2018/Oct","Oct","Salario diario hombres","MORELOS.4","Morelos","17",354.71,101.44,0.758821373269201,467.448615043375
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","MORELOS.5","Morelos","17",311.85,101.44,0.758821373269201,410.966284010252
2018-10-01,"2018/Oct","Oct","Salario diario hombres","Nacional","NACIONAL","33",368.26,101.44,0.758821373269201,485.305254929022
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","Nacional","NACIONAL","33",321.26,101.44,0.758821373269201,423.367094440063
2018-10-01,"2018/Oct","Oct","Salario diario hombres","NAYARIT.4","Nayarit","18",277.25,101.44,0.758821373269201,365.369255224763
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","NAYARIT.5","Nayarit","18",246.45,101.44,0.758821373269201,324.779992606467
2018-10-01,"2018/Oct","Oct","Salario diario hombres","NUEVO.LEÓN.4","Nuevo León","19",411.08,101.44,0.758821373269201,541.734872634069
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","NUEVO.LEÓN.5","Nuevo León","19",355.65,101.44,0.758821373269201,468.687378253155
2018-10-01,"2018/Oct","Oct","Salario diario hombres","OAXACA.4","Oaxaca","20",294.65,101.44,0.758821373269201,388.299552937697
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","OAXACA.5","Oaxaca","20",267.92,101.44,0.758821373269201,353.073871451104
2018-10-01,"2018/Oct","Oct","Salario diario hombres","PUEBLA.4","Puebla","21",335.72,101.44,0.758821373269201,442.422962539432
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","PUEBLA.5","Puebla","21",274.2,101.44,0.758821373269201,361.349863958991
2018-10-01,"2018/Oct","Oct","Salario diario hombres","QUERÉTARO.4","Querétaro","22",423.59,101.44,0.758821373269201,558.220965989748
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",350.97,101.44,0.758821373269201,462.519918868297
2018-10-01,"2018/Oct","Oct","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",258.45,101.44,0.758821373269201,340.59399102918
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",262.79,101.44,0.758821373269201,346.313387125394
2018-10-01,"2018/Oct","Oct","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",376.79,101.44,0.758821373269201,496.546372141167
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",320.19,101.44,0.758821373269201,421.957012914038
2018-10-01,"2018/Oct","Oct","Salario diario hombres","SINALOA.4","Sinaloa","25",269.74,101.44,0.758821373269201,355.472327878549
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","SINALOA.5","Sinaloa","25",238.66,101.44,0.758821373269201,314.514071963722
2018-10-01,"2018/Oct","Oct","Salario diario hombres","SONORA.4","Sonora","26",331.68,101.44,0.758821373269201,437.098916403785
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","SONORA.5","Sonora","26",263.5,101.44,0.758821373269201,347.249048698738
2018-10-01,"2018/Oct","Oct","Salario diario hombres","TABASCO.4","Tabasco","27",305.66,101.44,0.758821373269201,402.808896490536
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","TABASCO.5","Tabasco","27",281.25,101.44,0.758821373269201,370.640588032334
2018-10-01,"2018/Oct","Oct","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",358.7,101.44,0.758821373269201,472.706769518927
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",289.08,101.44,0.758821373269201,380.959222003155
2018-10-01,"2018/Oct","Oct","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",314.83,101.44,0.758821373269201,414.893426951893
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",264.53,101.44,0.758821373269201,348.606416896688
2018-10-01,"2018/Oct","Oct","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",313.42,101.44,0.758821373269201,413.035282137224
2018-10-01,"2018/Oct","Oct","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",374.6,101.44,0.758821373269201,493.660317429022
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",261.72,101.44,0.758821373269201,344.903305599369
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",357.9,101.44,0.758821373269201,471.652502957413
2018-10-01,"2018/Oct","Oct","Salario diario hombres","YUCATÁN.4","Yucatán","31",300.87,101.44,0.758821373269201,396.49647545347
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","YUCATÁN.5","Yucatán","31",297.28,101.44,0.758821373269201,391.765454258675
2018-10-01,"2018/Oct","Oct","Salario diario hombres","ZACATECAS.4","Zacatecas","32",343.15,101.44,0.758821373269201,452.214463229495
2018-10-01,"2018/Oct","Oct","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",285.22,101.44,0.758821373269201,375.872385843849
2018-11-01,"2018/Nov","Nov","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",356.22,102.303,0.765277040117893,465.478488607372
2018-11-01,"2018/Nov","Nov","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",289.95,102.303,0.765277040117893,378.882397876895
2018-11-01,"2018/Nov","Nov","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",376.55,102.303,0.765277040117893,492.044031455578
2018-11-01,"2018/Nov","Nov","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",310.18,102.303,0.765277040117893,405.317269092793
2018-11-01,"2018/Nov","Nov","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",329.94,102.303,0.765277040117893,431.137983636844
2018-11-01,"2018/Nov","Nov","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",293.05,102.303,0.765277040117893,382.933218478442
2018-11-01,"2018/Nov","Nov","Salario diario hombres","CAMPECHE.4","Campeche","4",431.07,102.303,0.765277040117893,563.286205389871
2018-11-01,"2018/Nov","Nov","Salario diario mujeres","CAMPECHE.5","Campeche","4",336.28,102.303,0.765277040117893,439.422565125167
2018-11-01,"2018/Nov","Nov","Salario diario hombres","CDMX.NORTE.3","CDMX","9",507.46,102.303,0.765277040117893,663.106265309913
2018-11-01,"2018/Nov","Nov","Salario diario hombres","CDMX.SUR.4","CDMX","9",411.56,102.303,0.765277040117893,537.792169926591
2018-11-01,"2018/Nov","Nov","Salario diario mujeres","CDMX.SUR.5","CDMX","9",382.02,102.303,0.765277040117893,499.191769742823
